datetime,date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status,,
2023-07-31 20:01:04,2023-07-31,20,8.46,0.01,6.94,0,7,2023,-6.94,D,,
2023-07-31 21:01:05,2023-07-31,21,6.31,0.01,7.12,0,7,2023,-7.12,D,,
2023-07-31 22:01:06,2023-07-31,22,7.79,0.01,6.53,0,7,2023,-6.53,D,,
2023-07-31 23:01:05,2023-07-31,23,5.79,0.01,6.66,0,7,2023,-6.66,D,,
2023-08-01 01:01:06,2023-08-01,1,6.18,0.01,6.56,0,8,2023,-6.56,D,,
2023-08-01 02:01:05,2023-08-01,2,6.05,0.01,6.41,0,8,2023,-6.41,D,,
2023-08-01 03:01:06,2023-08-01,3,6.07,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-01 04:01:06,2023-08-01,4,6.1,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-01 05:01:06,2023-08-01,5,6.6,0.01,6.41,0,8,2023,-6.41,D,,
2023-08-01 06:01:06,2023-08-01,6,6.18,0.01,6.44,0,8,2023,-6.44,D,,
2023-08-01 07:01:05,2023-08-01,7,4.96,0.77,5.4,0,8,2023,-5.4,D,,
2023-08-01 08:01:05,2023-08-01,8,5.71,3.25,3.25,0,8,2023,-3.25,D,,
2023-08-01 09:01:05,2023-08-01,9,5.1,4.54,2,0.05,8,2023,-1.95,D,,
2023-08-01 10:01:05,2023-08-01,10,19.75,12.62,0.13,2.99,8,2023,2.86,S,,
2023-08-01 11:01:05,2023-08-01,11,38.87,22.54,0,8.68,8,2023,8.68,S,,
2023-08-01 12:01:06,2023-08-01,12,38.74,21.57,0,10.22,8,2023,10.22,S,,
2023-08-01 13:01:06,2023-08-01,13,21.22,14.55,0.06,7.17,8,2023,7.11,S,,
2023-08-01 14:01:04,2023-08-01,14,7.5,6.88,0.19,3.05,8,2023,2.86,S,,
2023-08-01 15:01:05,2023-08-01,15,8.36,3.9,2.28,0.53,8,2023,-1.75,D,,
2023-08-01 16:01:05,2023-08-01,16,7.53,1.54,5.66,0,8,2023,-5.66,D,,
2023-08-01 17:01:04,2023-08-01,17,8.21,2.14,5.87,0,8,2023,-5.87,D,,
2023-08-01 18:01:05,2023-08-01,18,7,1.39,5.44,0,8,2023,-5.44,D,,
2023-08-01 19:01:07,2023-08-01,19,5.96,0.01,6.78,0,8,2023,-6.78,D,,
2023-08-01 20:01:06,2023-08-01,20,6.21,0.01,6.47,0,8,2023,-6.47,D,,
2023-08-01 21:01:06,2023-08-01,21,6.18,0.01,6.47,0,8,2023,-6.47,D,,
2023-08-01 22:01:06,2023-08-01,22,5.7,0.01,5.94,0,8,2023,-5.94,D,,
2023-08-01 23:01:05,2023-08-01,23,6.42,0.01,6,0,8,2023,-6,D,,
2023-08-02 01:01:05,2023-08-02,1,6.37,0.01,6.16,0,8,2023,-6.16,D,,
2023-08-02 02:01:06,2023-08-02,2,5.89,0.01,6.12,0,8,2023,-6.12,D,,
2023-08-02 03:01:06,2023-08-02,3,6.25,0.01,6.16,0,8,2023,-6.16,D,,
2023-08-02 04:01:05,2023-08-02,4,6.24,0.01,6.12,0,8,2023,-6.12,D,,
2023-08-02 05:01:06,2023-08-02,5,6.41,0.01,6.16,0,8,2023,-6.16,D,,
2023-08-02 06:01:05,2023-08-02,6,6.49,0.01,6.28,0,8,2023,-6.28,D,,
2023-08-02 07:01:09,2023-08-02,7,4.94,0.95,5.47,0,8,2023,-5.47,D,,
2023-08-02 08:01:09,2023-08-02,8,5.35,3.38,3.69,0,8,2023,-3.69,D,,
2023-08-02 09:01:13,2023-08-02,9,4.99,2.18,2.69,0,8,2023,-2.69,D,,
2023-08-02 10:01:11,2023-08-02,10,15,10.31,0.31,2.36,8,2023,2.05,S,,
2023-08-02 11:01:08,2023-08-02,11,10.47,8.15,0,6.29,8,2023,6.29,S,,
2023-08-02 12:01:05,2023-08-02,12,13.61,9.8,0,3.51,8,2023,3.51,S,,
2023-08-02 13:01:05,2023-08-02,13,5.66,2.09,1.47,0.49,8,2023,-0.98,D,,
2023-08-02 14:01:06,2023-08-02,14,16.05,12.1,0.97,1.77,8,2023,0.8,S,,
2023-08-02 15:01:07,2023-08-02,15,15.18,11.56,0.03,3.61,8,2023,3.58,S,,
2023-08-02 16:01:07,2023-08-02,16,8.22,5.37,0.37,2.35,8,2023,1.98,S,,
2023-08-02 17:01:06,2023-08-02,17,7.56,2.26,3.25,0.15,8,2023,-3.1,D,,
2023-08-02 18:01:07,2023-08-02,18,6.71,0.23,6.28,0,8,2023,-6.28,D,,
2023-08-02 19:01:06,2023-08-02,19,6.5,0.01,6.72,0,8,2023,-6.72,D,,
2023-08-02 20:01:09,2023-08-02,20,6.41,0.01,6.91,0,8,2023,-6.91,D,,
2023-08-02 21:01:09,2023-08-02,21,6.23,0.01,6.84,0,8,2023,-6.84,D,,
2023-08-02 22:01:06,2023-08-02,22,6.16,0.01,6.5,0,8,2023,-6.5,D,,
2023-08-02 23:01:10,2023-08-02,23,6.41,0.01,6.41,0,8,2023,-6.41,D,,
2023-08-03 01:01:08,2023-08-03,1,6.44,0.01,6.35,0,8,2023,-6.35,D,,
2023-08-03 02:01:06,2023-08-03,2,6.05,0.01,6.22,0,8,2023,-6.22,D,,
2023-08-03 03:01:07,2023-08-03,3,6.15,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-03 04:01:05,2023-08-03,4,6.61,0.01,6.19,0,8,2023,-6.19,D,,
2023-08-03 05:01:11,2023-08-03,5,6.24,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-03 06:01:08,2023-08-03,6,6.34,0.01,6.21,0,8,2023,-6.21,D,,
2023-08-03 07:01:07,2023-08-03,7,8.38,0.68,6.22,0,8,2023,-6.22,D,,
2023-08-03 08:01:09,2023-08-03,8,9,2.63,7.25,0,8,2023,-7.25,D,,
2023-08-03 09:01:07,2023-08-03,9,28.29,5.28,14.94,0,8,2023,-14.94,D,,
2023-08-03 10:01:07,2023-08-03,10,36.06,9.52,26.69,0,8,2023,-26.69,D,,
2023-08-03 11:01:09,2023-08-03,11,33.72,11.72,23.5,0,8,2023,-23.5,D,,
2023-08-03 12:01:08,2023-08-03,12,31.35,3.84,25.44,0,8,2023,-25.44,D,,
2023-08-03 13:01:09,2023-08-03,13,28.95,8.05,20.59,0,8,2023,-20.59,D,,
2023-08-03 14:01:09,2023-08-03,14,38.53,9.31,26.53,0,8,2023,-26.53,D,,
2023-08-03 15:01:15,2023-08-03,15,39.52,9.29,26.59,0,8,2023,-26.59,D,,
2023-08-03 16:01:07,2023-08-03,16,39.08,3.72,29.22,0,8,2023,-29.22,D,,
2023-08-03 17:01:08,2023-08-03,17,20.09,2.4,26.1,0,8,2023,-26.1,D,,
2023-08-03 18:01:08,2023-08-03,18,13.01,1.35,13,0,8,2023,-13,D,,
2023-08-03 19:01:08,2023-08-03,19,12.41,0.01,11.18,0,8,2023,-11.18,D,,
2023-08-03 20:01:06,2023-08-03,20,9.01,0.01,10,0,8,2023,-10,D,,
2023-08-03 21:01:07,2023-08-03,21,6.55,0.01,8.25,0,8,2023,-8.25,D,,
2023-08-03 22:01:07,2023-08-03,22,5.89,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-03 23:01:06,2023-08-03,23,6.03,0.01,6.19,0,8,2023,-6.19,D,,
2023-08-04 01:01:07,2023-08-04,1,5.5,0.01,6.28,0,8,2023,-6.28,D,,
2023-08-04 02:01:07,2023-08-04,2,6.31,0.01,6,0,8,2023,-6,D,,
2023-08-04 03:01:07,2023-08-04,3,5.91,0.01,6.15,0,8,2023,-6.15,D,,
2023-08-04 04:01:06,2023-08-04,4,5.71,0.01,6,0,8,2023,-6,D,,
2023-08-04 05:01:09,2023-08-04,5,5.87,0.01,6,0,8,2023,-6,D,,
2023-08-04 06:01:06,2023-08-04,6,5.97,0.01,6.03,0,8,2023,-6.03,D,,
2023-08-04 07:01:08,2023-08-04,7,7.41,1.09,5.88,0,8,2023,-5.88,D,,
2023-08-04 08:01:06,2023-08-04,8,9.68,3.71,7.5,0,8,2023,-7.5,D,,
2023-08-04 09:01:07,2023-08-04,9,29.4,9.31,16.66,0,8,2023,-16.66,D,,
2023-08-04 10:01:08,2023-08-04,10,35.82,10.79,23.62,0,8,2023,-23.62,D,,
2023-08-04 11:01:07,2023-08-04,11,27.92,6.39,23.63,0,8,2023,-23.63,D,,
2023-08-04 12:01:08,2023-08-04,12,30.05,8.95,19.25,0,8,2023,-19.25,D,,
2023-08-04 13:01:09,2023-08-04,13,31.75,6.92,21.4,0,8,2023,-21.4,D,,
2023-08-04 14:01:10,2023-08-04,14,32.78,7.54,25.97,0,8,2023,-25.97,D,,
2023-08-04 15:01:07,2023-08-04,15,23.99,4.43,26.81,0,8,2023,-26.81,D,,
2023-08-04 16:01:07,2023-08-04,16,27.21,3.79,24.82,0,8,2023,-24.82,D,,
2023-08-04 17:01:10,2023-08-04,17,15.18,1.67,19.78,0,8,2023,-19.78,D,,
2023-08-04 18:01:08,2023-08-04,18,9.42,0.54,9.78,0,8,2023,-9.78,D,,
2023-08-04 19:01:07,2023-08-04,19,9.11,0.01,8.78,0,8,2023,-8.78,D,,
2023-08-04 20:01:09,2023-08-04,20,7.01,0.01,7.72,0,8,2023,-7.72,D,,
2023-08-04 21:01:07,2023-08-04,21,8.2,0.01,6.72,0,8,2023,-6.72,D,,
2023-08-04 22:01:06,2023-08-04,22,7.77,0.01,6.47,0,8,2023,-6.47,D,,
2023-08-04 23:01:08,2023-08-04,23,6.23,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-05 01:01:10,2023-08-05,1,5.96,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-05 02:01:08,2023-08-05,2,6.15,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-05 03:01:09,2023-08-05,3,5.84,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-05 04:01:07,2023-08-05,4,6.17,0.01,6.28,0,8,2023,-6.28,D,,
2023-08-05 05:01:08,2023-08-05,5,6.27,0.01,6.35,0,8,2023,-6.35,D,,
2023-08-05 06:01:09,2023-08-05,6,5.89,0.01,6.06,0,8,2023,-6.06,D,,
2023-08-05 07:01:06,2023-08-05,7,5.74,0.61,5.72,0,8,2023,-5.72,D,,
2023-08-05 08:01:06,2023-08-05,8,5.48,1.48,3.69,0,8,2023,-3.69,D,,
2023-08-05 09:01:07,2023-08-05,9,4.13,3.42,2.34,0,8,2023,-2.34,D,,
2023-08-05 10:01:07,2023-08-05,10,5.33,4.58,0.84,0.45,8,2023,-0.39,D,,
2023-08-05 11:01:09,2023-08-05,11,9.98,7.59,0.13,2.02,8,2023,1.89,S,,
2023-08-05 12:01:06,2023-08-05,12,9.71,7.37,0.03,2.13,8,2023,2.1,S,,
2023-08-05 13:01:06,2023-08-05,13,21,13.26,0,5.29,8,2023,5.29,S,,
2023-08-05 14:01:07,2023-08-05,14,11.89,8.82,0,5.13,8,2023,5.13,S,,
2023-08-05 15:01:06,2023-08-05,15,5.34,3.39,1.47,1,8,2023,-0.47,D,,
2023-08-05 16:01:06,2023-08-05,16,5.64,3.16,3.15,0,8,2023,-3.15,D,,
2023-08-05 17:01:07,2023-08-05,17,6.07,0.78,2.91,0,8,2023,-2.91,D,,
2023-08-05 18:01:06,2023-08-05,18,7.95,0.31,5.91,0,8,2023,-5.91,D,,
2023-08-05 19:01:06,2023-08-05,19,10.13,0.01,8.4,0,8,2023,-8.4,D,,
2023-08-05 20:01:07,2023-08-05,20,8.29,0.01,7.44,0,8,2023,-7.44,D,,
2023-08-05 21:01:06,2023-08-05,21,5.73,0.01,6.34,0,8,2023,-6.34,D,,
2023-08-05 22:01:07,2023-08-05,22,5.55,0.01,5.69,0,8,2023,-5.69,D,,
2023-08-05 23:01:07,2023-08-05,23,6.05,0.01,6.35,0,8,2023,-6.35,D,,
2023-08-06 01:01:08,2023-08-06,1,6.16,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-06 02:01:06,2023-08-06,2,5.99,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-06 03:01:06,2023-08-06,3,6.17,0.01,6.19,0,8,2023,-6.19,D,,
2023-08-06 04:01:07,2023-08-06,4,5.81,0.01,6.22,0,8,2023,-6.22,D,,
2023-08-06 05:01:08,2023-08-06,5,6.4,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-06 06:01:06,2023-08-06,6,5.75,0.01,6.15,0,8,2023,-6.15,D,,
2023-08-06 07:01:06,2023-08-06,7,5.14,0.37,5.44,0,8,2023,-5.44,D,,
2023-08-06 08:01:07,2023-08-06,8,4.88,1.86,3.85,0,8,2023,-3.85,D,,
2023-08-06 09:01:07,2023-08-06,9,9.26,6.37,1.28,0.6,8,2023,-0.68,D,,
2023-08-06 10:01:06,2023-08-06,10,6.22,5.97,0.28,1.05,8,2023,0.77,S,,
2023-08-06 11:01:06,2023-08-06,11,11.66,9.99,1.94,0.16,8,2023,-1.78,D,,
2023-08-06 12:01:08,2023-08-06,12,7.36,6.48,0.75,1.25,8,2023,0.5,S,,
2023-08-06 13:01:06,2023-08-06,13,9.57,5.77,2.25,0.4,8,2023,-1.85,D,,
2023-08-06 14:01:06,2023-08-06,14,8.7,6.66,3.68,0,8,2023,-3.68,D,,
2023-08-06 15:01:06,2023-08-06,15,6.51,4.64,1.6,0.46,8,2023,-1.14,D,,
2023-08-06 16:01:06,2023-08-06,16,6.2,3.7,2.25,0,8,2023,-2.25,D,,
2023-08-06 17:01:05,2023-08-06,17,6,1.5,4.25,0,8,2023,-4.25,D,,
2023-08-06 18:01:10,2023-08-06,18,6.04,0.15,5.59,0,8,2023,-5.59,D,,
2023-08-06 19:01:13,2023-08-06,19,6.48,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-06 20:01:11,2023-08-06,20,6.76,0.01,6.38,0,8,2023,-6.38,D,,
2023-08-06 21:01:15,2023-08-06,21,6.03,0.01,6.34,0,8,2023,-6.34,D,,
2023-08-06 22:01:07,2023-08-06,22,4.6,0.01,6.03,0,8,2023,-6.03,D,,
2023-08-06 23:01:06,2023-08-06,23,5.5,0.01,5.82,0,8,2023,-5.82,D,,
2023-08-07 01:01:10,2023-08-07,1,5.76,0.01,5.75,0,8,2023,-5.75,D,,
2023-08-07 02:01:09,2023-08-07,2,5.59,0.01,5.85,0,8,2023,-5.85,D,,
2023-08-07 03:01:07,2023-08-07,3,6.25,0.01,5.78,0,8,2023,-5.78,D,,
2023-08-07 04:01:11,2023-08-07,4,5.45,0.01,5.69,0,8,2023,-5.69,D,,
2023-08-07 05:01:08,2023-08-07,5,6.12,0.01,5.87,0,8,2023,-5.87,D,,
2023-08-07 06:01:07,2023-08-07,6,5.66,0.01,5.72,0,8,2023,-5.72,D,,
2023-08-07 07:01:06,2023-08-07,7,0.74,-0.04,5.75,0,8,2023,-5.75,D,,
2023-08-07 08:01:08,2023-08-07,8,7.4,1.56,6.06,0,8,2023,-6.06,D,,
2023-08-07 09:01:10,2023-08-07,9,24.73,4.3,17.35,0,8,2023,-17.35,D,,
2023-08-07 10:01:12,2023-08-07,10,23.59,5.65,21.15,0,8,2023,-21.15,D,,
2023-08-07 11:01:13,2023-08-07,11,26.78,5.65,19.31,0,8,2023,-19.31,D,,
2023-08-07 12:01:21,2023-08-07,12,24,5.83,18.1,0,8,2023,-18.1,D,,
2023-08-07 13:01:14,2023-08-07,13,22.09,10.22,11.03,0,8,2023,-11.03,D,,
2023-08-07 14:01:12,2023-08-07,14,22.19,9.92,14.03,0,8,2023,-14.03,D,,
2023-08-07 15:01:11,2023-08-07,15,24.56,4.09,17.66,0,8,2023,-17.66,D,,
2023-08-07 16:01:08,2023-08-07,16,30.05,4.03,19.72,0,8,2023,-19.72,D,,
2023-08-07 17:01:07,2023-08-07,17,11.36,2.18,17.4,0,8,2023,-17.4,D,,
2023-08-07 18:01:09,2023-08-07,18,8.56,1.37,9.03,0,8,2023,-9.03,D,,
2023-08-07 19:01:06,2023-08-07,19,9.11,0.01,8.41,0,8,2023,-8.41,D,,
2023-08-07 20:01:06,2023-08-07,20,6.73,0.01,7.69,0,8,2023,-7.69,D,,
2023-08-07 21:01:07,2023-08-07,21,6.76,0.01,6.43,0,8,2023,-6.43,D,,
2023-08-07 22:01:06,2023-08-07,22,5.9,0.01,6.1,0,8,2023,-6.1,D,,
2023-08-07 23:01:07,2023-08-07,23,6.87,0.01,6.15,0,8,2023,-6.15,D,,
2023-08-08 01:01:07,2023-08-08,1,6.44,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-08 02:01:06,2023-08-08,2,6.27,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-08 03:01:07,2023-08-08,3,6.03,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-08 04:01:07,2023-08-08,4,6.53,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-08 05:01:09,2023-08-08,5,6.43,0.01,6.38,0,8,2023,-6.38,D,,
2023-08-08 06:01:07,2023-08-08,6,6.06,0.01,6.15,0,8,2023,-6.15,D,,
2023-08-08 07:01:06,2023-08-08,7,6.32,1.08,4.94,0,8,2023,-4.94,D,,
2023-08-08 08:01:07,2023-08-08,8,9.97,2.19,5.53,0,8,2023,-5.53,D,,
2023-08-08 09:01:07,2023-08-08,9,22.54,2.63,10.97,0,8,2023,-10.97,D,,
2023-08-08 10:01:09,2023-08-08,10,19.15,3.28,17,0,8,2023,-17,D,,
2023-08-08 11:01:11,2023-08-08,11,18.92,4.03,15.03,0,8,2023,-15.03,D,,
2023-08-08 12:01:10,2023-08-08,12,21.41,3.11,15.88,0,8,2023,-15.88,D,,
2023-08-08 13:01:10,2023-08-08,13,20.27,2.77,14.9,0,8,2023,-14.9,D,,
2023-08-08 14:01:10,2023-08-08,14,19.09,2.6,17.66,0,8,2023,-17.66,D,,
2023-08-08 15:01:11,2023-08-08,15,21.14,2.45,21.5,0,8,2023,-21.5,D,,
2023-08-08 16:01:07,2023-08-08,16,15.18,3.15,17.75,0,8,2023,-17.75,D,,
2023-08-08 17:01:07,2023-08-08,17,11.33,1.11,14.31,0,8,2023,-14.31,D,,
2023-08-08 18:01:06,2023-08-08,18,6.79,0.23,9.44,0,8,2023,-9.44,D,,
2023-08-08 19:01:07,2023-08-08,19,8.25,0.01,7.25,0,8,2023,-7.25,D,,
2023-08-08 20:01:07,2023-08-08,20,6.85,0.01,7.03,0,8,2023,-7.03,D,,
2023-08-08 21:01:06,2023-08-08,21,6.89,0.01,6.91,0,8,2023,-6.91,D,,
2023-08-08 22:01:06,2023-08-08,22,4.19,0.01,6.4,0,8,2023,-6.4,D,,
2023-08-08 23:01:07,2023-08-08,23,6.34,0.01,6.38,0,8,2023,-6.38,D,,
2023-08-09 01:01:08,2023-08-09,1,6.23,0.01,6.16,0,8,2023,-6.16,D,,
2023-08-09 02:01:07,2023-08-09,2,6.11,0.01,6.31,0,8,2023,-6.31,D,,
2023-08-09 03:01:07,2023-08-09,3,6.05,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-09 04:01:06,2023-08-09,4,5.96,0.01,6.19,0,8,2023,-6.19,D,,
2023-08-09 05:01:07,2023-08-09,5,6.32,0.01,6.15,0,8,2023,-6.15,D,,
2023-08-09 06:01:07,2023-08-09,6,6.17,0.01,6.1,0,8,2023,-6.1,D,,
2023-08-09 07:01:07,2023-08-09,7,6.62,2.17,5.34,0,8,2023,-5.34,D,,
2023-08-09 08:01:07,2023-08-09,8,6.47,2.86,6.34,0,8,2023,-6.34,D,,
2023-08-09 09:01:08,2023-08-09,9,10,6.72,7.97,0,8,2023,-7.97,D,,
2023-08-09 10:01:09,2023-08-09,10,24.56,11.36,9.94,0.02,8,2023,-9.92,D,,
2023-08-09 11:01:12,2023-08-09,11,20,8.48,15,0,8,2023,-15,D,,
2023-08-09 12:01:08,2023-08-09,12,26.74,14.51,14.47,0,8,2023,-14.47,D,,
2023-08-09 13:01:08,2023-08-09,13,21.53,8.18,8.06,0.09,8,2023,-7.97,D,,
2023-08-09 14:01:08,2023-08-09,14,25.1,4.8,11.84,0.02,8,2023,-11.82,D,,
2023-08-09 15:01:10,2023-08-09,15,23.79,6.61,15.44,0,8,2023,-15.44,D,,
2023-08-09 16:01:12,2023-08-09,16,19.13,3.65,19.19,0,8,2023,-19.19,D,,
2023-08-09 17:01:08,2023-08-09,17,17.33,4.68,12.59,0,8,2023,-12.59,D,,
2023-08-09 18:01:07,2023-08-09,18,11.84,0.45,8.63,0,8,2023,-8.63,D,,
2023-08-09 19:01:07,2023-08-09,19,9.51,0.01,10.12,0,8,2023,-10.12,D,,
2023-08-09 20:01:07,2023-08-09,20,7.27,0.01,9.13,0,8,2023,-9.13,D,,
2023-08-09 21:01:09,2023-08-09,21,6.69,0.01,7.47,0,8,2023,-7.47,D,,
2023-08-09 22:01:07,2023-08-09,22,6.5,0.01,6.65,0,8,2023,-6.65,D,,
2023-08-09 23:01:08,2023-08-09,23,6.3,0.01,6.78,0,8,2023,-6.78,D,,
2023-08-10 01:01:10,2023-08-10,1,6.31,0.01,6.35,0,8,2023,-6.35,D,,
2023-08-10 02:01:09,2023-08-10,2,6.6,0.01,6.28,0,8,2023,-6.28,D,,
2023-08-10 03:01:07,2023-08-10,3,6.18,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-10 04:01:07,2023-08-10,4,5.79,0.01,6.19,0,8,2023,-6.19,D,,
2023-08-10 05:01:08,2023-08-10,5,6.07,0.01,6.25,0,8,2023,-6.25,D,,
2023-08-10 06:01:07,2023-08-10,6,6.18,0.01,6.28,0,8,2023,-6.28,D,,
2023-08-10 07:01:07,2023-08-10,7,6.8,4.03,5.5,0,8,2023,-5.5,D,,
2023-08-10 08:01:08,2023-08-10,8,8.92,8.92,1.78,0.39,8,2023,-1.39,D,,
2023-08-10 09:01:11,2023-08-10,9,30.66,13.55,7.25,0.11,8,2023,-7.14,D,,
2023-08-10 10:01:10,2023-08-10,10,27.88,19.49,14.84,0,8,2023,-14.84,D,,
2023-08-10 11:01:16,2023-08-10,11,31.74,13.66,15.6,0,8,2023,-15.6,D,,
2023-08-10 12:01:11,2023-08-10,12,22.39,14.61,11.37,0.06,8,2023,-11.31,D,,
2023-08-10 13:01:12,2023-08-10,13,28.77,12,13.72,0.01,8,2023,-13.71,D,,
2023-08-10 14:01:08,2023-08-10,14,42.84,13.63,24.59,0,8,2023,-24.59,D,,
2023-08-10 15:01:13,2023-08-10,15,43.51,19.4,29.75,0,8,2023,-29.75,D,,
2023-08-10 16:01:11,2023-08-10,16,36.86,7.17,30.32,0,8,2023,-30.32,D,,
2023-08-10 17:01:11,2023-08-10,17,17.78,4.14,25.46,0,8,2023,-25.46,D,,
2023-08-10 18:01:09,2023-08-10,18,15.73,0.63,14.63,0,8,2023,-14.63,D,,
2023-08-10 19:01:06,2023-08-10,19,13.45,0.01,13.34,0,8,2023,-13.34,D,,
2023-08-10 20:01:07,2023-08-10,20,8.89,0.01,9.5,0,8,2023,-9.5,D,,
2023-08-10 21:01:08,2023-08-10,21,8.98,0.01,9.13,0,8,2023,-9.13,D,,
2023-08-10 22:01:08,2023-08-10,22,7.06,0.01,8.44,0,8,2023,-8.44,D,,
2023-08-10 23:01:08,2023-08-10,23,10.34,0.01,8.53,0,8,2023,-8.53,D,,
2023-08-11 01:01:12,2023-08-11,1,6.38,0.01,7.18,0,8,2023,-7.18,D,,
2023-08-11 02:01:07,2023-08-11,2,5.98,0.01,6.97,0,8,2023,-6.97,D,,
2023-08-11 03:01:09,2023-08-11,3,5.77,0.01,6.88,0,8,2023,-6.88,D,,
2023-08-11 04:01:07,2023-08-11,4,6.21,0.01,6.84,0,8,2023,-6.84,D,,
2023-08-11 05:01:08,2023-08-11,5,9.97,0.01,6.84,0,8,2023,-6.84,D,,
2023-08-11 06:01:10,2023-08-11,6,6.05,0.01,6.97,0,8,2023,-6.97,D,,
2023-08-11 07:01:10,2023-08-11,7,6.24,0.9,6.63,0,8,2023,-6.63,D,,
2023-08-11 08:01:09,2023-08-11,8,9.46,8.91,3.56,0,8,2023,-3.56,D,,
2023-08-11 09:01:08,2023-08-11,9,27.37,8.44,8.66,0.04,8,2023,-8.62,D,,
2023-08-11 10:01:07,2023-08-11,10,30.8,16.79,14.09,0,8,2023,-14.09,D,,
2023-08-11 11:01:08,2023-08-11,11,32.14,14.2,16.19,0,8,2023,-16.19,D,,
2023-08-11 12:01:10,2023-08-11,12,28.13,22.12,15.97,0,8,2023,-15.97,D,,
2023-08-11 13:01:08,2023-08-11,13,35.99,24.44,15.4,0,8,2023,-15.4,D,,
2023-08-11 14:01:10,2023-08-11,14,40.34,10.02,20.82,0,8,2023,-20.82,D,,
2023-08-11 15:01:08,2023-08-11,15,38.44,13.42,25.03,0,8,2023,-25.03,D,,
2023-08-11 16:01:08,2023-08-11,16,28.8,4.74,24.97,0,8,2023,-24.97,D,,
2023-08-11 17:01:09,2023-08-11,17,16.73,4.86,18.06,0,8,2023,-18.06,D,,
2023-08-11 18:01:07,2023-08-11,18,13.38,0.87,13.53,0,8,2023,-13.53,D,,
2023-08-11 19:01:07,2023-08-11,19,15.22,0.01,14.22,0,8,2023,-14.22,D,,
2023-08-11 20:01:06,2023-08-11,20,15.86,0.01,15.4,0,8,2023,-15.4,D,,
2023-08-11 21:01:09,2023-08-11,21,8.97,0.01,12.25,0,8,2023,-12.25,D,,
2023-08-11 22:01:08,2023-08-11,22,6.24,0.01,7.35,0,8,2023,-7.35,D,,
2023-08-11 23:01:06,2023-08-11,23,6.48,0.01,7.4,0,8,2023,-7.4,D,,
2023-08-12 01:01:09,2023-08-12,1,6.17,0.01,6.91,0,8,2023,-6.91,D,,
2023-08-12 02:01:07,2023-08-12,2,6.1,0.01,6.44,0,8,2023,-6.44,D,,
2023-08-12 03:01:08,2023-08-12,3,6.75,0.01,6.59,0,8,2023,-6.59,D,,
2023-08-12 04:01:10,2023-08-12,4,5.86,0.01,6.44,0,8,2023,-6.44,D,,
2023-08-12 05:01:09,2023-08-12,5,6.17,0.01,6.65,0,8,2023,-6.65,D,,
2023-08-12 06:01:07,2023-08-12,6,7.58,0.01,6.69,0,8,2023,-6.69,D,,
2023-08-12 07:01:07,2023-08-12,7,5.09,0.01,6.16,0,8,2023,-6.16,D,,
2023-08-12 08:01:09,2023-08-12,8,5.67,0.01,5.87,0,8,2023,-5.87,D,,
2023-08-12 09:01:07,2023-08-12,9,6.28,0.01,5.66,0,8,2023,-5.66,D,,
2023-08-12 10:01:07,2023-08-12,10,5.73,0.01,6.22,0,8,2023,-6.22,D,,
2023-08-12 11:01:07,2023-08-12,11,6.09,0.01,6.53,0,8,2023,-6.53,D,,
2023-08-12 12:01:08,2023-08-12,12,8.13,0.01,6.66,0,8,2023,-6.66,D,,
2023-08-12 13:01:08,2023-08-12,13,8.02,0.01,7.28,0,8,2023,-7.28,D,,
2023-08-12 14:01:06,2023-08-12,14,11.77,0.01,8.62,0,8,2023,-8.62,D,,
2023-08-12 15:01:09,2023-08-12,15,8.76,0.01,10.28,0,8,2023,-10.28,D,,
2023-08-12 16:01:09,2023-08-12,16,9.23,0.01,9.5,0,8,2023,-9.5,D,,
2023-08-12 17:01:06,2023-08-12,17,8.59,0.01,9.13,0,8,2023,-9.13,D,,
2023-08-12 18:01:09,2023-08-12,18,11.29,0.01,9.78,0,8,2023,-9.78,D,,
2023-08-12 19:01:07,2023-08-12,19,11.32,0.01,11.06,0,8,2023,-11.06,D,,
2023-08-12 20:01:06,2023-08-12,20,8.82,0.01,8.69,0,8,2023,-8.69,D,,
2023-08-12 21:01:10,2023-08-12,21,8.37,0.01,8.16,0,8,2023,-8.16,D,,
2023-08-12 22:01:07,2023-08-12,22,8.59,0.01,7.68,0,8,2023,-7.68,D,,
